id	MS2 name	MS2 score	level	MS1 name	MS1 ppm	rt	mz	type	X_1	X_12	X_13	X_14	X_16	X_17	X_19	X_22	X_25	X_27	X_4	X_5	X_6	X_7	X_9	X_10	X_11	X_15	X_18	X_2	X_20	X_21	X_23	X_24	X_26	X_28	X_29	X_3	X_30	X_31	X_8	QC01	QC02	QC03	QC04	QC05
21428						355.895	85.00433669	NEG	0.214849135	0.214889749	0.265955257	0.248131662	0.286828454	0.382822896	0.25389101	0.371769926	0.272473416	0.296179003	0.303697147	0.125145438	0.258498698	0.278778899	0.309900843	0.15718191	0.269048102	0.3630976	0.429402886	0.195176409	0.369343553	0.167999596	0.377139921	0.278296942	0.186454162	0.374321013	0.225352502	0.489058029	0.283519522	0.20100215	0.116402852	0.218906467	0.246865439	0.259706554	0.221925985	0.208600558
6356			D	Dihydroneopterin phosphate	-4.417856472	218.088	336.2162957	POS	0.015057274	0.069430383	0.11770252	0.113994505	0.059721042	0.10479551	0.260612516	0.233496511	0.104123772	0.050725198	0.221983853	0.009410146	0.039737575	0.093382549	0.028010383	0.018296545	0.05825978	0.019059898	0.416381702	0.114721075	0.061856799	0.043483165	0.120060989	0.1174043	0.028762164	0.148000553	0.122345296	0.087235965	0.107725455	0.079085085	0.116508852	0.081023564	0.079929092	0.07339357	0.080015842	0.07023294
21621						363.596	212.0650283	NEG	0.088298908	0.082585107	0.139443466	0.0862917	0.150959675	0.021888015	0.081516952	0.152572607	0.088298178	0.030507218	0.058610559	0.108528545	0.080981831	0.112559095	0.080152872	0.02834693	0.04190246	0.111888175	0.02219068	0.046043554	0.128491733	0.109337586	0.059870377	0.013190503	0.071014653	0.145862433	0.069860269	0.110880359	0.012210071	0.041246241	0.116556084	0.056441358	0.061221473	0.05290795	0.05215832	0.054708499
20887						339.465	103.0400681	NEG	0.113220481	0.107985937	0.15088916	0.128602572	0.192166405	0.278265538	0.251477538	0.413887299	0.127619116	0.248403826	0.139620487	0.254947406	0.155438328	0.114919766	0.195402967	0.356144502	0.137283946	0.115301013	0.349621867	0.086779791	0.264349298	0.126521743	0.206677577	0.257570285	0.092498133	0.199585651	0.403647732	0.216411852	0.111597537	0.086451751	0.116565742	0.156737462	0.145331267	0.213812603	0.270964062	0.165150446
8402						307.71	415.9931606	POS	0.167347851	0.417397648	0.23101609	0.081204001	0.148424901	0.082327538	0.185793474	0.029357354	0.048404528	0.221293098	0.106725789	0.258368868	0.184784004	0.117615308	0.042606777	0.034872817	0.090558193	0.126405721	0.221824515	0.21519986	0.209984791	0.154643488	0.150940131	0.146364944	0.090281245	0.2222098	0.094815282	0.175827634	0.135016281	0.073210055	0.116580329	0.089268683	0.129788555	0.12830249	0.113095017	0.127263022
21955						377.9315	259.0911557	NEG	0.090159268	0.075616382	0.055391511	0.035265062	0.040452164	0.027504467	0.054640485	0.057797657	0.092817199	0.024780247	0.036920786	0.04371117	0.011282529	0.146962813	0.062528469	0.078323415	0.053410859	0.019713108	0.020450851	0.043563324	0.038547901	0.068495012	0.043285804	0.01698464	0.05655496	0.056052325	0.042193518	0.033266132	0.077316222	0.027079493	0.11665045	0.041874777	0.043274718	0.037427476	0.041756691	0.04165068
24384						61.5421	455.2466251	NEG	0.002408402	0.030048834	0.003507277	0.550755394	0.000152054	0.000162961	0.77547147	1.164142824	0.000155058	0.140101566	0.152556632	0.564961858	0.911944787	0.000141774	0.444255376	0.42116296	1.416618769	2.14753682	0.011503204	0.033893589	0.960836086	2.523845451	1.719903965	5.027956628	0.069953442	1.446167302	5.534481264	0.144009318	0.174428252	0.508026448	0.116714418	0.761126038	0.807804685	0.772822998	0.841315751	0.82753002
1595						356.1305	585.288329	POS	0.166366223	0.253501663	0.262467668	0.145422384	0.206301767	0.310081518	0.220231523	0.18542823	0.213452367	0.317157816	0.177970715	0.16389392	0.213747478	0.19974254	0.098729036	0.142058007	0.154859049	0.223961277	0.210904516	0.166089851	0.151943786	0.177038621	0.223682963	0.337705473	0.145542017	0.142561443	0.185671801	0.145063137	0.162059435	0.159745102	0.116882827	0.145073417	0.107589265	0.195765389	0.232220152	0.181474389
3162						44.0185	558.9032557	POS	0.3279155	0.000143738	0.000151244	0.0001523	0.05737969	0.562481293	0.000146677	0.389210518	0.218656684	0.519501519	0.263603863	0.427991005	0.320362106	0.05011384	0.019114422	0.000149982	0.000140732	0.016286662	0.366016171	0.273834889	0.054571347	0.015043496	0.21204688	0.105257574	0.373819541	0.255891461	0.230615614	1.787658694	0.243673081	0.300781514	0.116968941	0.105106564	0.144419473	0.127906638	0.170798952	0.114384854
24155						706.805	456.843936	NEG	0.097438335	0.066557847	0.065695825	0.070225603	0.077276974	0.071579676	0.07525409	0.090005595	0.082511052	0.094633437	0.064941234	0.091496403	0.063597811	0.056065151	0.046249804	0.066300399	0.062553448	0.096660625	0.055855622	0.056021054	0.134466839	0.059018527	0.052382009	0.078431235	0.06578951	0.069711121	0.06966515	0.075929297	0.093893024	0.053524996	0.11697772	0.046534354	0.0659376	0.083773564	0.055011869	0.056311143
11355						419.388	498.8443846	POS	0.115323736	0.12641379	0.134115904	0.137738568	0.108813939	0.063613508	0.136907331	0.104572204	0.120229628	0.109268634	0.116012998	0.068416836	0.117644604	0.091919736	0.088877769	0.0871375	0.114904919	0.072787213	0.192813406	0.0937016	0.094815384	0.131231548	0.111508654	0.080542011	0.091282951	0.145940875	0.135475321	0.067333771	0.119174585	0.105782848	0.117023955	0.051852152	0.089177693	0.10825114	0.115627485	0.125832999
10977			D	"3,4,5-trihydroxy-6-(2-hydroxy-4-{5-hydroxy-4-oxo-6,8-bis[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]-7-[(3,4,5-trihydroxy-6-methyloxan-2-yl)oxy]-4H-chromen-2-yl}phenoxy)oxane-2-carboxylic acid"	9.089142943	408.3725	933.8027548	POS	0.042111702	0.077447228	0.082725647	0.081646743	0.064717137	0.041898976	0.094135925	0.085550174	0.093037374	0.08535719	0.090800298	0.094589916	0.058678466	0.03542829	0.042751806	0.029303129	0.075750228	0.070840567	0.082859982	0.061683064	0.072953143	0.062730847	0.085082913	0.035141338	0.057065198	0.064115177	0.099661775	0.080581162	0.091709193	0.075437333	0.117069325	0.050811831	0.044248062	0.068492684	0.085989746	0.059606887
16372						167.4085	85.39349932	NEG	0.019439993	0.03360293	0.039555523	0.093610018	0.066151679	0.064130048	0.056035631	0.050456502	0.045684014	0.031599897	0.062490505	0.074518986	0.0835184	0.029440281	0.107397294	0.044401828	0.032458268	0.019264206	0.052879901	0.079696712	0.037346961	0.097758288	0.04881849	0.054940185	0.03069737	0.10921835	0.036279328	0.076961909	0.069830246	0.088010926	0.117131665	0.066371577	0.044346413	0.060679653	0.059616526	0.06259335
21717						367.673	490.857167	NEG	0.126761393	0.183677618	0.129346699	0.200738219	0.1425121	0.257052563	0.123342375	0.135685449	0.138791139	0.369656376	0.167051525	0.133257728	0.126366535	0.08969495	0.133013033	0.790238336	0.116244016	0.153662902	0.231926944	0.164686625	0.132301612	0.130568729	0.172114931	0.35429301	0.122459143	0.149047887	0.164230244	0.154928796	0.274127132	0.087982631	0.117147773	0.137825442	0.179144155	0.228595201	0.156196768	0.182940552
8756						318.742	167.0313382	POS	0.073156726	0.093444175	0.09701818	0.159285965	0.287245209	0.221325153	0.208763221	0.149032728	0.15352041	0.216641992	0.216748713	0.274094295	0.225169714	0.096822487	0.087785974	0.141778395	0.101149213	0.120862319	0.470411737	0.122219019	0.152119183	0.090997695	0.210326713	0.176610162	0.099722369	0.281405853	0.275964211	0.098011073	0.092868809	0.091054694	0.117173062	0.097662831	0.137553708	0.148344659	0.120373466	0.138213457
22661						404.554	1009.470374	NEG	0.106973111	0.091286386	0.175115355	0.132965012	0.100160984	0.072009072	0.101721803	0.141669491	0.09977066	0.064424005	0.101302318	0.093954478	0.126907405	0.121175601	0.096425563	0.099682665	0.133540344	0.107054991	0.087739418	0.077197603	0.148917321	0.062891996	0.100465052	0.048337866	0.098131843	0.094306439	0.094941324	0.099376688	0.114977785	0.099231957	0.117191448	0.119667373	0.108607317	0.082464358	0.077759196	0.07585343
17349						195.5295	564.4356306	NEG	0.109162193	0.050111616	0.229111256	0.240142737	0.16453793	0.133296018	0.132413484	0.083204553	0.110006655	0.125523195	0.157997279	0.179396925	0.097651239	0.145938747	0.083306081	0.084421096	0.169602446	0.047694247	0.148563681	0.176912639	0.166000938	0.05964631	0.091812664	0.152477294	0.058898572	0.193241744	0.272441144	0.096744643	0.20145101	0.109584401	0.117226566	0.084650999	0.082213889	0.075540116	0.080363164	0.099988272
3216						44.9491	747.0273979	POS	0.201206708	0.000143738	0.000151244	0.0001523	0.007920289	0.000162961	0.000146677	0.032611148	0.152946846	0.000139147	0.25188957	0.307690135	0.16843172	0.010193468	0.011537886	0.000149982	0.004469961	0.000144438	0.151400558	0.188058961	0.000157491	0.012073199	0.125904564	0.149362292	0.179748861	0.3372301	0.172941377	0.221289243	0.153175293	0.183463622	0.117249769	0.082777469	0.07294429	0.053006004	0.058999759	0.086611712
10467						387.836	245.1355302	POS	0.131845851	0.124773628	0.112514215	0.139609649	0.105542893	0.085951243	0.132791749	0.09491329	0.128697815	0.108043673	0.136440241	0.092485357	0.116035316	0.116566362	0.089049929	0.079958129	0.107617346	0.105680399	0.118502346	0.115773446	0.095034098	0.125584021	0.115912594	0.108783299	0.091089446	0.114626939	0.124680584	0.093122573	0.101835556	0.093356076	0.117311775	0.063665718	0.082440541	0.090301048	0.084802002	0.103876298
2083			D	"3,4,5-trihydroxy-6-(3-{5,6,7-trihydroxy-4-oxo-8-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]-4H-chromen-2-yl}phenoxy)oxane-2-carboxylic acid"	15.53839185	28.4277	625.5209804	POS	0.084328946	0.085049457	0.078930167	0.144938402	0.050026091	0.013972241	0.121187927	0.048886721	0.117120827	0.036581585	0.075804663	0.12816678	0.067425286	0.101915081	0.000123086	0.102863615	0.019773859	0.083870678	0.072091079	0.035548822	0.045107644	0.052420794	0.004466947	0.023126181	0.00796334	0.046211458	0.049293021	0.102089703	0.115579014	0.025402397	0.117344116	0.026325536	0.019152588	0.025654659	0.019134025	0.035332036
3807						51.49475	83.94649852	POS	0.090024504	0.000143738	0.000151244	0.0001523	0.000152054	0.000162961	0.000146677	0.000169153	0.086257965	0.000139147	0.168735314	0.190321284	0.145851278	0.000141774	0.000123086	0.000149982	0.000140732	0.000144438	0.149383595	0.142071669	0.000157491	0.000145896	0.049318329	0.081057573	0.123331348	0.188189769	0.128855606	0.201236847	0.096948134	0.118625739	0.117373652	0.042313738	0.055500671	0.035202939	0.056694707	0.040038255
19699						279.2395	188.0459403	NEG	0.122162861	0.124614556	0.126531396	0.114124137	0.11176476	0.076055947	0.127973361	0.066400338	0.110981753	0.084925066	0.103164329	0.087670625	0.118061754	0.090070237	0.06022396	0.165141437	0.076992027	0.076276167	0.084890581	0.066260726	0.122928132	0.106806172	0.095848811	0.058967681	0.068360904	0.103723042	0.052729419	0.113657826	0.130447629	0.044988932	0.117437371	0.057202662	0.073777797	0.083250284	0.097125412	0.095016724
22804						410.13	795.439519	NEG	0.07599224	0.081545368	0.079058871	0.102644524	0.100657771	0.046183387	0.080007708	0.067818826	0.083187432	0.065960508	0.076247025	0.050876967	0.098556065	0.074148683	0.085029294	0.013549453	0.078083753	0.05260169	0.057575087	0.076758608	0.103075661	0.109224426	0.076666235	0.067310432	0.085692289	0.10593662	0.045647779	0.054816074	0.069738573	0.074350104	0.117453734	0.053014328	0.058655141	0.042653067	0.06388875	0.071765782
18171						215.3795	1049.688925	NEG	0.10505848	0.04683355	0.101751551	0.065026228	0.072610224	0.062998985	0.051983297	0.026663931	0.026873215	0.046122254	0.046161814	0.188895481	0.126209599	0.127319855	0.062092412	0.0356823	0.0507693	0.079721944	0.081525649	0.091031861	0.062019925	0.070596828	0.028964489	0.008575109	0.038206338	0.027600929	0.044371952	0.057876141	0.006093311	0.077225715	0.117471521	0.037487955	0.058955525	0.051373773	0.077785087	0.06632056
20628						319.572	127.0512514	NEG	0.095482661	0.094947163	0.193089826	0.081965722	0.129880945	0.103492808	0.15767703	0.145281884	0.063006215	0.058280125	0.135898177	0.134039138	0.440278513	0.060551843	0.074080886	0.310733319	0.253610845	0.092601567	0.262752336	0.216611159	0.054894917	0.237012116	0.097955323	0.093184434	0.167750769	0.085635825	0.077228541	0.227852647	0.444953872	0.123524474	0.117521006	0.11952962	0.104196898	0.1432562	0.173234929	0.189518735
5619			D	Chicoric acid	0.606046043	179.605	475.3786641	POS	0.195330055	0.01349554	0.044097969	0.175009995	0.049565431	0.046568628	0.072760241	0.019307612	0.090475028	0.058421079	0.051659722	0.079601719	0.043309012	0.096847193	0.062327546	0.045883753	0.045157996	0.025065094	0.033275045	0.074779532	0.046994938	0.051822494	0.033842747	0.060331796	0.097840217	0.076153031	0.076435729	0.05929588	0.059009514	0.030656389	0.117621688	0.055906816	0.030782312	0.056874792	0.054260869	0.04840013
23291						428.695	474.9402915	NEG	0.194442823	0.101902453	0.116499849	0.058764267	0.271934224	0.026600614	0.232997237	0.096993386	0.108372553	0.092838929	0.046340749	0.041275144	0.115753529	0.084484943	0.219368632	0.01477383	0.085924563	0.066562188	0.006545435	0.10390934	0.111031396	0.031911092	0.095400059	0.077165878	0.082230873	0.121178883	0.067962808	0.073954119	0.106582058	0.084453803	0.117673291	0.036218747	0.0525688	0.061289802	0.04337401	0.068238727
4946						105.684	566.3631572	POS	0.044826809	0.378117334	0.428980765	0.098122228	0.519244862	0.801848038	0.518962046	0.36078439	0.050907945	0.000139147	0.125011581	0.102204223	0.189807419	0.442509256	0.276323845	0.000149982	0.452521095	0.625453819	0.091024008	0.04983081	0.639542173	1.543051682	0.075806606	0.022474369	0.084953454	0.161978455	0.020068094	0.115724397	0.056885325	0.050472507	0.117705084	0.137165241	0.156699838	0.168878514	0.149717589	0.157276566
10999			D	Peonidin-3-(p-coumaroyl)-rutinoside-5-glucoside	18.54217219	408.914	918.8602953	POS	0.088522063	0.096035492	0.109542889	0.085044129	0.118492664	0.080042283	0.081897949	0.087693552	0.048463271	0.09334651	0.140306047	0.088462172	0.09116054	0.079594167	0.084672355	0.079289559	0.079294168	0.067589538	0.042490229	0.075878588	0.099333812	0.092513283	0.076072311	0.040334043	0.083429195	0.086943436	0.091737267	0.080421315	0.075816972	0.074533735	0.117713248	0.064522104	0.058899849	0.085742631	0.08334243	0.092665315
21815						372.8815	220.8869371	NEG	0.122816738	0.130626725	0.121245426	0.180863766	0.151218437	0.133160161	0.157945439	0.123325154	0.128436257	0.169414235	0.169947395	0.129999044	0.11628131	0.09961783	0.147645265	0.032983097	0.110029902	0.11050165	0.143292604	0.132646607	0.12499404	0.143363578	0.134982314	0.144043481	0.102197855	0.112406344	0.149971049	0.101471325	0.081917294	0.135389808	0.117782705	0.08460554	0.110760647	0.114560594	0.121522845	0.156670969
3606						49.1995	633.9089339	POS	0.268661885	0.01064027	0.000151244	0.0001523	0.034568757	0.037117635	0.004121491	0.018605852	0.171519434	0.010887762	0.277041061	0.404164382	0.272178364	0.011507843	0.000123086	0.000149982	0.000140732	0.005657886	0.216198251	0.226759017	0.042185832	0.013012383	0.155442532	0.06088761	0.217771675	0.358574853	0.166157218	0.322125883	0.226693914	0.142795616	0.11778985	0.119707536	0.089643946	0.091932679	0.139418412	0.128995042
22327						385.933	575.096984	NEG	0.087962032	0.074925434	0.088777331	0.101385349	0.103245256	0.065038964	0.099255358	0.085226664	0.09634255	0.066572062	0.110612069	0.076205112	0.111298226	0.078298351	0.093143981	0.01623794	0.085173193	0.081164903	0.107669258	0.087353006	0.107922775	0.109045627	0.099367836	0.024262473	0.08723443	0.114801776	0.104731661	0.06518459	0.078610914	0.079590778	0.117841569	0.048621433	0.066578287	0.073992428	0.07547075	0.081869067
2769						34.1786	826.6139332	POS	0.181883783	13.48940998	13.21017372	14.14025515	15.32941591	15.31996477	12.6787932	11.54027338	0.082034612	0.105920372	0.289169952	0.370052766	0.218164217	11.70757949	9.991966334	0.000149982	12.01826928	11.85789747	0.32937463	0.137339583	14.44229816	13.12820986	0.221272871	0.103563756	0.112260335	0.039271564	0.354024072	0.211161854	0.132378984	0.160036708	0.117876566	5.301087853	5.401418966	5.004018543	6.058138931	6.870457976
1626						4.40669	600.4683545	POS	0.1148531	0.12764727	0.108969295	0.105377843	0.102892478	0.111251836	0.092626868	0.106947773	0.108788521	0.0884014	0.094502715	0.1203466	0.098307457	0.096645144	0.081649161	0.094734366	0.087435729	0.092214805	0.051852834	0.092494659	0.131192874	0.101980459	0.091241784	0.087215675	0.104593685	0.061142958	0.099386384	0.094904712	0.097489926	0.035546784	0.117890121	0.095488606	0.081856514	0.098618255	0.080225365	0.118751152
11061						410.621	800.8009068	POS	0.076772939	0.059681608	0.089455994	0.071472585	0.068182322	0.072605106	0.133164358	0.107106961	0.089322308	0.092525609	0.124482833	0.084022029	0.080424483	0.09087597	0.093695055	0.0593593	0.055637445	0.071213135	0.125946563	0.118166266	0.062129676	0.103373926	0.119077918	0.074912687	0.090155802	0.096547502	0.135006222	0.047375507	0.056950839	0.100236889	0.117892215	0.043896311	0.075261012	0.0882889	0.088190355	0.053874156
2256			D	Flumequine	-12.22449536	30.5344	262.252483	POS	0.07339965	0.036757877	0.07515549	0.077062557	0.166167767	0.040283391	0.06878021	0.064725453	0.084106482	0.025482392	0.091108825	0.115529573	0.128167163	0.131152724	0.050162962	0.073249442	0.061572881	0.062954597	0.141233968	0.061688672	0.06165796	0.065749088	0.022602673	0.049428829	0.035396013	0.050138954	0.079414493	0.044655676	0.059393998	0.093396123	0.117936255	0.061510591	0.058191302	0.066279709	0.066708112	0.073221899
4358			D	Chalcomoracin	-11.498736	59.9707	649.6975174	POS	0.301205128	0.000143738	0.000151244	0.0001523	0.115912583	0.059769394	0.000146677	0.083725443	0.240297371	0.050491097	0.493052185	0.554969737	0.69753729	0.064666927	0.025634366	0.000149982	0.000140732	0.023081129	0.668253379	0.581228164	0.07818434	0.049052273	0.438395633	0.303936503	0.594498462	0.780326999	0.544442163	0.554328998	0.384232378	0.322163207	0.117972357	0.172866345	0.201472699	0.237605675	0.270606544	0.215877245
23835						593.5365	273.8831204	NEG	0.316233887	0.081448491	0.115453258	0.126386863	0.078429277	0.222755901	0.114824673	0.184082219	0.14687958	0.294638788	0.112757698	0.449582582	0.129295888	0.118884965	0.094894081	0.116485222	0.111904254	0.37084191	0.08379899	0.130180077	0.364324736	0.114231799	0.099997256	0.138530911	0.082122444	0.11816247	0.276565093	0.192587341	0.145933462	0.101402522	0.117986257	0.131260545	0.07844091	0.113775403	0.107866817	0.090705891
14234						32.4046	257.9687503	NEG	0.045149054	0.094734242	0.132196292	0.069860889	0.494253343	0.026017915	0.17071875	1.636756579	1.090820326	0.019618435	0.538172142	0.01145904	0.079047302	0.364214261	0.009820445	0.725853145	0.093024027	0.204080373	0.105294191	0.041811756	0.127245905	1.076028668	0.000130321	0.097627736	0.247235576	0.205865114	0.360971706	0.974032855	0.418218987	0.240132115	0.117998858	0.069617083	0.067075796	0.061127606	0.07069484	0.051643956
8283						305.7825	286.1870839	POS	0.003018158	0.070183351	0.063894396	0.017638574	0.014993674	0.013202764	0.043451351	0.743688715	0.037341984	0.055648584	0.034773206	0.009221469	0.308081205	0.001626636	0.085645747	0.000149982	0.322970992	0.028304161	0.223043659	0.045962403	0.038638397	0.757262808	0.127601848	0.228073862	0.246732162	0.000159391	0.001508355	0.010709067	0.23007749	1.726882956	0.118036807	0.149040315	0.151190665	0.153343753	0.157085046	0.165347061
3250						45.3399	750.9488472	POS	0.109223148	0.006310884	0.000151244	0.0001523	0.01554116	0.022105314	0.000146677	0.000169153	0.105093637	0.000139147	0.145907592	0.200519953	0.190166731	0.020818411	0.000123086	0.000149982	0.000140732	0.000144438	0.200383043	0.120775671	0.000157491	0.01485148	0.076782459	0.087381924	0.201991398	0.178379008	0.126100331	0.152156409	0.072944417	0.085691285	0.118107198	0.061253287	0.076462149	0.055782912	0.065836116	0.052156213
11078						411.268	778.8173974	POS	0.099082213	0.092764102	0.084912475	0.108760386	0.112565466	0.078816906	0.095437643	0.085893426	0.103428043	0.067128464	0.102191257	0.078455192	0.099301267	0.080263815	0.083023176	0.046695933	0.105111238	0.090195155	0.086526082	0.095045297	0.084120464	0.080403609	0.087631518	0.072127888	0.076314565	0.096510033	0.095546642	0.094022561	0.067742169	0.093252369	0.118199918	0.061360508	0.07335198	0.073329348	0.075000051	0.115504595
8182			D	Tetrachlorosalicylanilide	-22.83352654	299.0465	352.0114618	POS	0.163081858	0.221815368	0.163958702	0.157351822	0.12571956	0.091682001	0.106766556	0.103968455	0.161577873	0.124944472	0.087378103	0.133906562	0.112587371	0.13335606	0.082354515	0.162863946	0.131928398	0.116407561	0.087711728	0.104433264	0.110747126	0.150085882	0.107410902	0.123782247	0.143362743	0.105845715	0.098220192	0.140678161	0.19318247	0.096753186	0.118227567	0.099008231	0.120314843	0.122218227	0.102404483	0.116324308
15971						155.179	99.17987721	NEG	0.031939329	0.077857812	0.144166024	0.165833887	0.076417445	0.057997146	0.050184262	0.128373367	0.18674956	0.085923921	0.079000511	0.107125975	0.162405491	0.032486872	0.086200608	0.133939241	0.081139876	0.099264395	0.110811548	0.027308456	0.047230747	0.06825798	0.094695645	0.060467321	0.061208827	0.043229333	0.083430975	0.057317694	0.128489885	0.072222274	0.118229277	0.031038512	0.024895047	0.031183532	0.021298619	0.031269987
